ID,year,host,country,temp,precipitation,elevation,gold,silver,bronze,population,GDP,participate,medals,athletes,time
114,2006,0,Uzbekistan,43.2,57.8,4301,0,0,0,26.48825,.0643,1,0,4,8
114,2010,0,Uzbekistan,43.2,57.8,4301,0,0,0,28.5624,.1377,1,0,3,9
114,2014,0,Uzbekistan,43.2,57.8,4301,0,0,0,29.7745,.0643,1,0,3,10
115,1980,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,15.096432,.4447,0,0,0,1
115,1984,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,16.867806,.3317,0,0,0,2
115,1988,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,18.766017,.3114,0,0,0,3
115,1992,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,20.691641,.2826,0,0,0,4
115,1994,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,21.626607,.2614,0,0,0,5
115,1998,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,23.4827,.389,1,0,1,6
115,2002,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,25.333622,.3667,1,0,4,7
115,2006,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,27.190882,.6748,1,0,1,8
115,2010,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,29.043283,1.3559,0,0,0,9
115,2014,0,Venezuela,73.90000000000001,15.3,5007,0,0,0,29.954782,.6748,1,0,1,10
116,1980,0,West Germany,,,,0,2,3,0,,1,5,80,1
116,1984,0,West Germany,,,,2,1,1,0,,1,4,84,2
116,1988,0,West Germany,,,,2,4,2,0,,1,8,116,3
117,1980,0,Yugoslavia,38.7,68,2386,0,0,0,7.906977,,1,0,15,1
117,1984,1,Yugoslavia,38.7,68,2386,0,1,0,9.276622,,1,1,71,2
117,1988,0,Yugoslavia,38.7,68,2386,0,2,1,10.815614,,1,3,23,3
117,1992,0,Yugoslavia,38.7,68,2386,0,0,0,13.040955,.0496,1,0,25,4
117,1994,0,Yugoslavia,38.7,68,2386,0,0,0,14.39672,.0289,0,0,0,5
117,1998,0,Yugoslavia,38.7,68,2386,0,0,0,16.564235,.0382,1,0,2,6
117,2002,0,Yugoslavia,38.7,68,2386,0,0,0,,.0576,1,0,6,7
117,2006,0,Yugoslavia,38.7,68,2386,0,0,0,,,0,0,0,8
117,2010,0,Yugoslavia,38.7,68,2386,0,0,0,22.763008,,0,0,0,9
117,2014,0,Yugoslavia,38.7,68,2386,0,0,0,,,0,0,0,10
118,1980,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,7.289069,.0916,0,0,0,1
118,1984,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,8.527836000000001,.0745,0,0,0,2
118,1988,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,9.854098000000001,.0793,0,0,0,3
118,1992,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,10.981267,.0615,0,0,0,4
118,1994,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,11.428655,.0603,0,0,0,5
118,1998,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,12.2295,.0523,0,0,0,6
118,2002,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,12.640922,.0502,0,0,0,7
118,2006,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,12.724308,.0428,0,0,0,8
118,2010,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,13.076978,.0568,0,0,0,9
118,2014,0,Zimbabwe,70.90000000000001,2.3,2592,0,0,0,13.724317,.0428,1,0,1,10
